_id,is_publishing,is_subscribe,is_broadcast,resource_type,device_id,user_agent,ip_address,created_at,updated_at,__v,vehicle_latitude,vehicle_longitude,email,first_name,last_name,profile_picture,vehicle_model,vehicle_picture,miles
ObjectId("5b84b6da13f6097889a5999a"),false,false,false,ios,CEC1B3A5-3C42-49D4-B2DF-7A5D3EEDDCC7,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,177.79.71.56,""2018-08-28T02:43:38.085Z"",""2018-08-28T02:43:38.085Z"",0,,,,,,,,,
ObjectId("5b84c6baf8dc77799764bdef"),false,false,false,ios,A80E4CD2-F335-4C33-91C6-B92F8F568355,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,201.216.157.196,""2018-08-28T03:51:22.368Z"",""2018-08-28T03:51:22.368Z"",0,,,,,,,,,
ObjectId("5b84da51f68dce7a1ba7477b"),false,false,false,ios,B4F74844-793F-4BE0-9E34-582F57F57EC9,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,153.33.53.22,""2018-08-28T05:14:57.410Z"",""2018-08-28T05:14:57.410Z"",0,,,,,,,,,
ObjectId("5b84df7e2ec4497ab903f79c"),false,false,false,ios,80DA8068-D36C-46F3-BC4B-EFB322DC2F47,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,71.9.76.31,""2018-08-28T05:37:02.493Z"",""2018-08-28T05:37:02.494Z"",0,,,,,,,,,
ObjectId("5b84e0877704807b33ad11e7"),false,false,false,web,undefined--fm29aoc3jldaadl7,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,172.56.31.64,""2018-08-28T05:41:27.502Z"",""2018-08-28T05:41:27.502Z"",0,,,tbracken81@hotmail.com,Troy,Bracken,,,,0.7
ObjectId("5b84f694d63cca7bce67962b"),false,false,false,ios,B8057BD0-DA24-4E8F-A049-F7240DC49B70,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,46.233.77.105,""2018-08-28T07:15:32.524Z"",""2018-08-28T07:15:32.524Z"",0,,,,,,,,,
ObjectId("5b84fc6f0eb6237d6eda3b16"),false,false,false,ios,8F7BDC9C-6968-488A-84E1-E2BD8ABBEDD3,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,106.208.131.128,""2018-08-28T07:40:31.291Z"",""2018-08-28T07:40:31.291Z"",0,,,,,,,,,
ObjectId("5b85071c0eb6237d6eda3b17"),false,false,false,ios,14012AC4-410D-432C-9518-7D006BB0C638,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,110.38.136.84,""2018-08-28T08:26:04.415Z"",""2018-08-28T08:26:04.415Z"",0,,,,,,,,,
ObjectId("5b8509a7a5a0cf7e4a0cfa32"),false,false,false,ios,670B70EE-E82E-4766-8925-0914CC91D5D0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,106.76.203.250,""2018-08-28T08:36:55.118Z"",""2018-08-28T08:36:55.119Z"",0,,,,,,,,,
ObjectId("5b8514d4bc1fab7ed511e434"),false,false,false,ios,B79D6F9F-B957-433A-AE0D-5B95B572D756,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,106.77.19.165,""2018-08-28T09:24:36.497Z"",""2018-08-28T09:24:36.497Z"",0,,,,,,,,,
ObjectId("5b8521e617c4ca7f81afd794"),false,false,false,ios,B3F8B7C5-5624-4E0B-815A-7158047099F5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,223.189.56.111,""2018-08-28T10:20:22.660Z"",""2018-08-28T10:20:22.660Z"",0,,,,,,,,,
ObjectId("5b85316e17c4ca7f81afd795"),false,false,false,ios,819CAAE8-10A6-4D3F-B1EB-16891CBBD320,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,223.186.107.239,""2018-08-28T11:26:38.081Z"",""2018-08-28T11:26:38.081Z"",0,,,,,,,,,
ObjectId("5b85321317c4ca7f81afd796"),false,false,false,ios,A27D4290-8CBC-444F-AF8F-EAD55E18CBEF,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,103.93.136.5,""2018-08-28T11:29:23.763Z"",""2018-08-28T11:29:23.763Z"",0,,,,,,,,,
ObjectId("5b85348717c4ca7f81afd797"),false,false,false,ios,9DDE0DCF-7C7A-4576-9DC3-D60B43F9F091,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,177.193.23.198,""2018-08-28T11:39:51.920Z"",""2018-08-28T11:39:51.920Z"",0,,,,,,,,,
ObjectId("5b8535359369ac024368ab95"),false,false,false,ios,67726DB8-E837-42B0-BF73-18F0040A7FF0,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,157.39.161.180,""2018-08-28T11:42:45.235Z"",""2018-08-28T11:42:45.235Z"",0,,,,,,,,,
ObjectId("5b85534adc2ad6033c02ff50"),false,false,false,ios,4898C893-1115-4743-977D-9A0A9D4C679C,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.3.85.121,""2018-08-28T13:51:06.983Z"",""2018-08-28T13:51:06.983Z"",0,,,,,,,,,
ObjectId("5b85644660e25204fc44aaf9"),false,false,false,ios,2BF01AA9-BEEF-4A10-8E84-FAE212C4739F,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,73.102.147.204,""2018-08-28T15:03:34.259Z"",""2018-08-28T15:03:34.259Z"",0,,,,,,,,,
ObjectId("5b858c1e37c8d605314ad26e"),false,false,false,ios,1650714A-5020-4196-B262-073CAE9EE4A5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,166.172.190.216,""2018-08-28T17:53:34.452Z"",""2018-08-28T17:53:34.452Z"",0,,,,,,,,,
ObjectId("5b858cc57fe68a08482e12d3"),false,false,false,web,undefined--fm29a1mwjle0jgow,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,166.172.190.216,""2018-08-28T17:56:21.442Z"",""2018-08-28T17:56:21.442Z"",0,,,ben.nguyentangle@gmail.com,Ben,Le,,,,0.2
ObjectId("5b8593a4125bc20893d03618"),false,false,false,ios,668B80FE-DBE5-4AF3-9EA1-3C63487DE6AD,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,105.112.39.151,""2018-08-28T18:25:40.827Z"",""2018-08-28T18:25:40.827Z"",0,,,,,,,,,
ObjectId("5b8595dc73d52c0905de6fcc"),false,false,false,ios,DE55EA63-78FF-4674-BCE6-90E168FBA35F,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.237.231.39,""2018-08-28T18:35:08.744Z"",""2018-08-28T18:35:08.744Z"",0,,,,,,,,,
ObjectId("5b85b06827f0cc0998e9819d"),false,false,false,ios,272E0381-109F-4951-A9C4-48C476BEDC4B,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.210.230.8,""2018-08-28T20:28:24.624Z"",""2018-08-28T20:28:24.624Z"",0,,,,,,,,,
ObjectId("5b85b353ef0d2b0ab1bd7e08"),false,false,false,ios,2CC5C95C-EAD3-4ECC-809A-7B29FD58EE00,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,186.18.124.199,""2018-08-28T20:40:51.118Z"",""2018-08-28T20:40:51.118Z"",0,,,,,,,,,
ObjectId("5b85baa360d4080aee2ec043"),false,false,false,ios,1B33FCAA-DAFB-49EF-A8B4-1793EDA4ACF8,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,24.187.137.47,""2018-08-28T21:12:03.833Z"",""2018-08-28T21:12:03.833Z"",0,,,,,,,,,
ObjectId("5b85bf1d85bb900b42715c48"),false,false,false,ios,486938EA-CB1E-4B27-B20C-A11A51E0D8BC,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,58.174.49.240,""2018-08-28T21:31:09.399Z"",""2018-08-28T21:31:09.399Z"",0,,,,,,,,,
ObjectId("5b85ef642d760f0e2ae9307d"),false,false,false,ios,898C360F-3631-4468-B039-5696317F6B0E,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,187.126.157.106,""2018-08-29T00:57:08.358Z"",""2018-08-29T00:57:08.358Z"",0,,,,,,,,,
ObjectId("5b85f7ae366fe80ea3678ccb"),false,false,false,ios,F8CCE654-817B-45CA-95E4-071A75D7DB73,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,194.105.229.45,""2018-08-29T01:32:30.995Z"",""2018-08-29T01:32:30.995Z"",0,,,,,,,,,
ObjectId("5b85f7ce37a4130ed3cd74f6"),false,false,false,ios,E66AC625-8B64-401B-8AA4-370C80D623CD,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,223.176.60.233,""2018-08-29T01:33:02.400Z"",""2018-08-29T01:33:02.400Z"",0,,,,,,,,,
ObjectId("5b85fd469fb5770f2f14846e"),false,false,false,ios,7F84119B-E163-43E9-B9FA-BBD573CF838E,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,223.176.60.233,""2018-08-29T01:56:22.760Z"",""2018-08-29T01:56:22.760Z"",0,,,,,,,,,
ObjectId("5b85fd6fb073490f57f12277"),false,false,false,ios,0A4A514E-1E98-42D2-8256-1C4B8D20A65F,VizonMaps/1.1 CFNetwork/974.2.1 Darwin/18.0.0,172.58.224.30,""2018-08-29T01:57:03.159Z"",""2018-08-29T01:57:03.159Z"",0,,,,,,,,,
ObjectId("5b8603a16fd75a0f9de1dd34"),false,false,false,ios,7F6E3FF6-0391-4031-87AA-BF972DC8299A,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,96.40.143.21,""2018-08-29T02:23:29.964Z"",""2018-08-29T02:23:29.964Z"",0,,,,,,,,,
ObjectId("5b860bd06fd75a0f9de1dd35"),false,false,false,ios,2DF39A00-3C79-4F7C-893A-9B7B487B18A5,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,103.214.138.176,""2018-08-29T02:58:24.353Z"",""2018-08-29T02:58:24.353Z"",0,,,,,,,,,
ObjectId("5b86105ebd1ea1107674b49d"),false,false,false,ios,1397E15C-70D0-4EBC-B189-B314020C7B8F,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,58.111.101.97,""2018-08-29T03:17:50.932Z"",""2018-08-29T03:17:50.932Z"",0,,,,,,,,,
ObjectId("5b8612cbbd1ea1107674b49e"),false,false,false,web,undefined--fm29a392jlekyupx,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,58.111.101.97,""2018-08-29T03:28:11.780Z"",""2018-08-29T03:28:11.780Z"",0,,,fredtubby@hotmail.com,Fred,Tubby,,,,
ObjectId("5b86193bbd1ea1107674b49f"),false,false,false,ios,2A605BE3-335E-43FD-8056-4DA922765987,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.63.4.24,""2018-08-29T03:55:39.709Z"",""2018-08-29T03:55:39.709Z"",0,,,,,,,,,
ObjectId("5b8627cbe03e4812c100eee7"),false,false,false,ios,5CAA8DD6-8111-4044-A04E-CDF572D3A9FC,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,183.182.87.238,""2018-08-29T04:57:47.027Z"",""2018-08-29T04:57:47.027Z"",0,,,,,,,,,
ObjectId("5b86283ce03e4812c100eee8"),false,false,false,ios,5A3E1B80-B60D-4DE6-AA2D-27B5DC8705A4,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,187.211.26.118,""2018-08-29T04:59:40.631Z"",""2018-08-29T04:59:40.631Z"",0,,,,,,,,,
ObjectId("5b864fdfe03e4812c100eee9"),false,false,false,ios,6C2B7AD0-DB9A-40CC-9E54-15F4F6D37CCF,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.60.166.185,""2018-08-29T07:48:47.857Z"",""2018-08-29T07:48:47.857Z"",0,,,,,,,,,
ObjectId("5b865c37e03e4812c100eeea"),false,false,false,ios,12767C37-32E7-4456-BBBF-CC8455C61ACE,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,106.67.42.233,""2018-08-29T08:41:27.133Z"",""2018-08-29T08:41:27.133Z"",0,,,,,,,,,
ObjectId("5b865cc1e03e4812c100eeeb"),false,false,false,ios,680B4884-83EA-4444-96C3-BA920F576C5D,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,42.111.9.143,""2018-08-29T08:43:45.987Z"",""2018-08-29T08:43:45.987Z"",0,,,,,,,,,
ObjectId("5b866352e03e4812c100eeec"),false,false,false,ios,0BEA3ADF-BB1F-4EAF-870E-D810BCFE1A20,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,157.38.211.116,""2018-08-29T09:11:46.341Z"",""2018-08-29T09:11:46.341Z"",0,,,,,,,,,
ObjectId("5b86948ee03e4812c100eeed"),false,false,false,ios,65E38FDC-D1FD-449E-86D0-E9331A82F15C,VizonMaps/1.1 CFNetwork/887 Darwin/17.0.0,84.117.92.117,""2018-08-29T12:41:50.258Z"",""2018-08-29T12:41:50.258Z"",0,,,,,,,,,
ObjectId("5b869a22e03e4812c100eeee"),false,false,false,ios,B7962C95-4128-403B-B7AC-9ABC7E565214,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,106.212.187.118,""2018-08-29T13:05:38.051Z"",""2018-08-29T13:05:38.051Z"",0,,,,,,,,,
ObjectId("5b869b31e03e4812c100eeef"),false,false,false,ios,9C25CAEC-F52A-439D-A69D-9CB02659C080,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,27.59.209.207,""2018-08-29T13:10:09.822Z"",""2018-08-29T13:10:09.822Z"",0,,,,,,,,,
ObjectId("5b86e4dee03e4812c100eef0"),false,false,false,ios,2F8EBC13-379E-4499-A854-F2F64426F4E7,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,154.160.19.8,""2018-08-29T18:24:30.239Z"",""2018-08-29T18:24:30.239Z"",0,,,,,,,,,
ObjectId("5b86e69de03e4812c100eef1"),false,false,false,ios,BE27752C-5B35-4B13-8970-2AA39697B4DD,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,172.56.27.127,""2018-08-29T18:31:57.716Z"",""2018-08-29T18:31:57.716Z"",0,,,,,,,,,
ObjectId("5b86f0ade03e4812c100eef2"),false,false,false,ios,068B4DE6-5FB6-4E68-A693-08B376F4350A,VizonMaps/1.1 CFNetwork/894 Darwin/17.4.0,174.203.10.82,""2018-08-29T19:14:53.802Z"",""2018-08-29T19:14:53.802Z"",0,,,,,,,,,
ObjectId("5b86f238e03e4812c100eef3"),false,false,false,ios,DB00770B-7BB1-4966-ACEC-2C6CA7C3B004,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,73.209.148.80,""2018-08-29T19:21:28.135Z"",""2018-08-29T19:21:28.135Z"",0,,,,,,,,,
ObjectId("5b86f712e03e4812c100eef4"),false,false,false,ios,BA71757D-A7BB-4477-987A-D16D5B089040,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,67.190.108.186,""2018-08-29T19:42:10.035Z"",""2018-08-29T19:42:10.035Z"",0,,,,,,,,,
ObjectId("5b86f761e03e4812c100eef5"),false,false,false,web,undefined--fm29a3pdjlfjt37j,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,67.190.108.186,""2018-08-29T19:43:29.406Z"",""2018-08-29T19:43:29.406Z"",0,,,erikolbright2@gmail.com,Erik,Olbright,,,,
ObjectId("5b86f7dce03e4812c100eef6"),false,false,false,ios,4FC71BF3-A45D-4F4A-8A60-4CBFF7BAD815,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,85.107.49.255,""2018-08-29T19:45:32.492Z"",""2018-08-29T19:45:32.492Z"",0,,,,,,,,,
ObjectId("5b871ee2e03e4812c100eef8"),false,false,false,ios,2ADD75AC-92AB-439F-A421-C96E94FCE20D,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,95.90.195.251,""2018-08-29T22:32:02.853Z"",""2018-08-29T22:32:02.853Z"",0,,,,,,,,,
ObjectId("5b8725ade03e4812c100eef9"),false,false,false,ios,18185A67-A9A5-4799-B27A-83919941BC36,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,187.190.22.220,""2018-08-29T23:01:01.446Z"",""2018-08-29T23:01:01.446Z"",0,,,,,,,,,
ObjectId("5b8733f0e03e4812c100eefa"),false,false,false,ios,30467CA1-81B7-4EBF-8720-399A2AF28827,VizonMaps/1.1 CFNetwork/893.14.2 Darwin/17.3.0,108.185.80.224,""2018-08-30T00:01:52.731Z"",""2018-08-30T00:01:52.731Z"",0,,,,,,,,,
ObjectId("5b8737cbe03e4812c100eefb"),false,false,false,ios,22143730-ADC3-46DD-9B18-FC879230F561,VizonMaps/1.1 CFNetwork/974.2.1 Darwin/18.0.0,81.10.178.97,""2018-08-30T00:18:19.958Z"",""2018-08-30T00:18:19.958Z"",0,,,,,,,,,
ObjectId("5b8739eae03e4812c100eefc"),false,false,false,ios,DADB410C-FA88-4378-B00C-C6CAC6B2FFA2,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.225.28.144,""2018-08-30T00:27:22.460Z"",""2018-08-30T00:27:22.460Z"",0,,,,,,,,,
ObjectId("5b873bc7e03e4812c100eefd"),false,false,false,ios,74E25A72-D5F2-48A4-8574-20CF5BA0C151,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,99.239.120.164,""2018-08-30T00:35:19.414Z"",""2018-08-30T00:35:19.414Z"",0,,,,,,,,,
ObjectId("5b873d97e03e4812c100eefe"),false,false,false,ios,0AF89BED-AA8B-458C-AA80-B6665D260C8E,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,104.172.17.81,""2018-08-30T00:43:03.149Z"",""2018-08-30T00:43:03.149Z"",0,,,,,,,,,
ObjectId("5b873eb8e03e4812c100eeff"),false,false,false,ios,D37CDD56-E45A-47AD-B635-950C83F7A412,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.213.34.69,""2018-08-30T00:47:52.269Z"",""2018-08-30T00:47:52.269Z"",0,,,,,,,,,
ObjectId("5b87452be03e4812c100ef00"),false,false,false,ios,323460CB-EEB8-4BBC-AF9B-FB236ED20D14,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.210.19.199,""2018-08-30T01:15:23.710Z"",""2018-08-30T01:15:23.710Z"",0,,,,,,,,,
ObjectId("5b8746b8e03e4812c100ef01"),false,false,false,web,undefined--fm29a3pdjlfvwf1l,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,174.211.21.20,""2018-08-30T01:22:00.106Z"",""2018-08-30T01:22:00.106Z"",0,,,elitay777@gmail.com,Sabrina,Taylor,64f1c1d72ee553b78aab985b803f7b8b,Hyundai Elantra,2378dc7968b62df92b657dcb7c89c544,2.2
ObjectId("5b874762e03e4812c100ef02"),false,false,false,ios,A9429B6A-2124-45F1-96FC-E5959B96FCE0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,201.170.12.216,""2018-08-30T01:24:50.175Z"",""2018-08-30T01:24:50.175Z"",0,,,,,,,,,
ObjectId("5b87477be03e4812c100ef03"),false,false,false,ios,FE953B28-71F2-4534-B509-F4013E80F25C,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,120.17.231.124,""2018-08-30T01:25:15.344Z"",""2018-08-30T01:25:15.344Z"",0,,,,,,,,,
ObjectId("5b8749a6e03e4812c100ef04"),false,false,false,ios,669D2D20-42D8-4FF5-8841-63CEF2D373CA,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,166.137.219.204,""2018-08-30T01:34:30.879Z"",""2018-08-30T01:34:30.879Z"",0,,,,,,,,,
ObjectId("5b874b5ae03e4812c100ef05"),false,false,false,ios,B95C379F-342A-471C-B851-423A2FDAAF48,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,73.185.38.41,""2018-08-30T01:41:46.525Z"",""2018-08-30T01:41:46.525Z"",0,,,,,,,,,
ObjectId("5b874bd1e03e4812c100ef06"),false,false,false,web,undefined--fm29a3pdjlfwoe1m,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,73.185.38.41,""2018-08-30T01:43:45.179Z"",""2018-08-30T01:43:45.179Z"",0,,,harmaney@aim.com,lauri,jens,,,,
ObjectId("5b8750efe03e4812c100ef07"),false,false,false,ios,C2FE6FC1-70A2-424D-9927-4A130552DD10,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,71.237.35.211,""2018-08-30T02:05:35.698Z"",""2018-08-30T02:05:35.698Z"",0,,,,,,,,,
ObjectId("5b875233e03e4812c100ef08"),false,false,false,ios,05B665EE-74CD-4F48-95F0-C336DD255038,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,166.170.45.146,""2018-08-30T02:10:59.337Z"",""2018-08-30T02:10:59.337Z"",0,,,,,,,,,
ObjectId("5b875b90e03e4812c100ef09"),false,false,false,ios,BD961E6B-B948-4604-A444-FC6670D63BDA,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,216.9.110.8,""2018-08-30T02:50:56.177Z"",""2018-08-30T02:50:56.177Z"",0,,,,,,,,,
ObjectId("5b875c06e03e4812c100ef0a"),false,false,false,web,undefined--fm29a3pdjlfz5by0,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,216.9.110.8,""2018-08-30T02:52:54.840Z"",""2018-08-30T02:52:54.840Z"",0,,,tazmaniandevildog@gmail.com,Rob,Stern,d347af03ecd241812b7c70e90a685141,,ebfd1fe2e6e40c4777a5fbe6035c5c19,
ObjectId("5b8765ede03e4812c100ef0b"),false,false,false,ios,1DC7A305-1355-470D-B3A0-428749423B62,VizonMaps/1.1 CFNetwork/889.9 Darwin/17.2.0,172.58.31.129,""2018-08-30T03:35:09.482Z"",""2018-08-30T03:35:09.482Z"",0,,,,,,,,,
ObjectId("5b87672ee03e4812c100ef0c"),false,false,false,ios,8270E5AA-1E2C-4F9F-A055-DFE8BCEA4928,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,70.187.149.94,""2018-08-30T03:40:30.559Z"",""2018-08-30T03:40:30.559Z"",0,,,,,,,,,
ObjectId("5b876952e03e4812c100ef0d"),false,false,false,ios,F9EE4D8C-DF47-44F0-81F9-6E05AF4A2158,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,172.88.165.30,""2018-08-30T03:49:38.855Z"",""2018-08-30T03:49:38.855Z"",0,,,,,,,,,
ObjectId("5b8770f4e03e4812c100ef0e"),false,false,false,ios,E31A2C55-C4AE-470F-A347-7DD9231064E2,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,72.190.166.17,""2018-08-30T04:22:12.408Z"",""2018-08-30T04:22:12.408Z"",0,,,,,,,,,
ObjectId("5b8773f0e03e4812c100ef0f"),false,false,false,ios,A5732BCF-7151-40F9-9954-F2ACA2E56DA6,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,99.226.72.2,""2018-08-30T04:34:56.196Z"",""2018-08-30T04:34:56.196Z"",0,,,,,,,,,
ObjectId("5b877704e03e4812c100ef10"),false,false,false,ios,307446B8-FF2A-4F9B-B8C1-00CABC5CA955,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,189.217.121.209,""2018-08-30T04:48:04.454Z"",""2018-08-30T04:48:04.454Z"",0,,,,,,,,,
ObjectId("5b8790e7e03e4812c100ef11"),false,false,false,ios,45CF9EA7-CE3D-4FD2-B14A-11B1AE046987,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,172.58.63.74,""2018-08-30T06:38:31.649Z"",""2018-08-30T06:38:31.649Z"",0,,,,,,,,,
ObjectId("5b87ad4ee03e4812c100ef12"),false,false,false,ios,DD0E200F-4721-4FA4-9AC1-386494D72C9A,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,80.2.23.130,""2018-08-30T08:39:42.679Z"",""2018-08-30T08:39:42.679Z"",0,,,,,,,,,
ObjectId("5b87aec1e03e4812c100ef13"),false,false,false,ios,ECD702B0-98C4-483F-99D9-26F174B00053,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,114.143.44.87,""2018-08-30T08:45:53.888Z"",""2018-08-30T08:45:53.888Z"",0,,,,,,,,,
ObjectId("5b87afe9e03e4812c100ef14"),false,false,false,ios,0994A550-1C97-40EA-A7C4-FD7CE2B9F197,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,10.2.14.115,""2018-08-30T08:50:49.230Z"",""2018-08-30T08:50:49.230Z"",0,,,,,,,,,
ObjectId("5b87b34de03e4812c100ef15"),false,false,false,ios,22F2D91B-E025-4638-B0D8-AC7A1387BD37,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,213.205.198.237,""2018-08-30T09:05:17.850Z"",""2018-08-30T09:05:17.850Z"",0,,,,,,,,,
ObjectId("5b87b470e03e4812c100ef16"),false,false,false,ios,C731AAE3-0CD5-4662-9A36-24231E82CC76,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,85.255.235.187,""2018-08-30T09:10:08.059Z"",""2018-08-30T09:10:08.059Z"",0,,,,,,,,,
ObjectId("5b87beeae03e4812c100ef17"),false,false,false,ios,19384591-2F1F-4A5A-B5B6-2317C81167B4,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,10.4.156.197,""2018-08-30T09:54:50.896Z"",""2018-08-30T09:54:50.896Z"",0,,,,,,,,,
ObjectId("5b87c1f5e03e4812c100ef18"),false,false,false,ios,BB273E01-4D47-488A-BE74-F9A18F6D2812,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,82.1.176.134,""2018-08-30T10:07:49.971Z"",""2018-08-30T10:07:49.971Z"",0,,,,,,,,,
ObjectId("5b87c358e03e4812c100ef19"),false,false,false,web,undefined--fm29a3pdjlgew8go,VizonMaps/1.1 CFNetwork/897.15 Darwin/17.5.0,82.1.176.134,""2018-08-30T10:13:44.281Z"",""2018-08-30T10:13:44.281Z"",0,,,sahzi@hotmail.co.uk,shazi ,khan,,,,
ObjectId("5b87d968e03e4812c100ef1a"),false,false,false,ios,99861BE9-AB5A-4CEE-890C-52A265534E0E,VizonMaps/1.1 CFNetwork/811.5.4 Darwin/16.7.0,212.237.119.63,""2018-08-30T11:47:52.496Z"",""2018-08-30T11:47:52.496Z"",0,,,,,,,,,
ObjectId("5b87edb8e03e4812c100ef1b"),false,false,false,ios,C4239EEC-07B4-4B7F-8FAB-3EB24ED1BC85,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,181.199.45.208,""2018-08-30T13:14:32.516Z"",""2018-08-30T13:14:32.516Z"",0,,,,,,,,,
ObjectId("5b87f7b2e03e4812c100ef1c"),false,false,false,ios,8E5F8795-C776-4A42-8EC6-A13E3F5764C3,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,73.95.55.103,""2018-08-30T13:57:06.859Z"",""2018-08-30T13:57:06.859Z"",0,,,,,,,,,
ObjectId("5b88049be03e4812c100ef1d"),false,false,false,ios,138E672D-8B80-4CC9-A08A-E8D8E1490128,VizonMaps/1.1 CFNetwork/901.1 Darwin/17.6.0,24.5.19.241,""2018-08-30T14:52:11.759Z"",""2018-08-30T14:52:11.759Z"",0,,,,,,,,,
ObjectId("5b880922e03e4812c100ef1e"),false,false,false,ios,42F4A8D3-B5EE-4727-ADB3-E70CD9A60A8B,VizonMaps/1.1 CFNetwork/902.2 Darwin/17.7.0,24.217.139.166,""2018-08-30T15:11:30.600Z"",""2018-08-30T15:11:30.600Z"",0,,,,,,,,,
